@relation Protein
@attribute Feature1 real
@attribute Feature2 real
@attribute Feature3 real
@attribute Feature4 real
@attribute Feature5 real
@attribute Feature6 real
@attribute Feature7 real
@attribute Feature8 real
@attribute Feature9 real
@attribute Feature10 real
@attribute Feature11 real
@attribute Feature12 real
@attribute Feature13 real
@attribute Feature14 real
@attribute Feature15 real
@attribute Feature16 real
@attribute Feature17 real
@attribute Feature18 real
@attribute Feature19 real
@attribute Feature20 real
@attribute Feature21 real
@attribute Feature22 real
@attribute Feature23 real
@attribute Feature24 real
@attribute Feature25 real
@attribute Feature26 real
@attribute Feature27 real
@attribute Feature28 real
@attribute Feature29 real
@attribute Feature30 real
@attribute Feature31 real
@attribute Feature32 real
@attribute Feature33 real
@attribute Feature34 real
@attribute Feature35 real
@attribute Feature36 real
@attribute Feature37 real
@attribute Feature38 real
@attribute Feature39 real
@attribute Feature40 real
@attribute Feature41 real
@attribute Feature42 real
@attribute Feature43 real
@attribute Feature44 real
@attribute Feature45 real
@attribute Feature46 real
@attribute Feature47 real
@attribute Feature48 real
@attribute Feature49 real
@attribute Feature50 real
@attribute Feature51 real
@attribute Feature52 real
@attribute Feature53 real
@attribute Feature54 real
@attribute Feature55 real
@attribute Feature56 real
@attribute Feature57 real
@attribute Feature58 real
@attribute Feature59 real
@attribute Feature60 real
@attribute Feature61 real
@attribute Feature62 real
@attribute Feature63 real
@attribute Feature64 real
@attribute Feature65 real
@attribute Feature66 real
@attribute Feature67 real
@attribute Feature68 real
@attribute Feature69 real
@attribute Feature70 real
@attribute Feature71 real
@attribute Feature72 real
@attribute Feature73 real
@attribute Feature74 real
@attribute Feature75 real
@attribute Feature76 real
@attribute Feature77 real
@attribute Feature78 real
@attribute Feature79 real
@attribute Feature80 real
@attribute Feature81 real
@attribute Feature82 real
@attribute Feature83 real
@attribute Feature84 real
@attribute Feature85 real
@attribute Feature86 real
@attribute Feature87 real
@attribute Feature88 real
@attribute Feature89 real
@attribute Feature90 real
@attribute Feature91 real
@attribute Feature92 real
@attribute Feature93 real
@attribute Feature94 real
@attribute Feature95 real
@attribute Feature96 real
@attribute Feature97 real
@attribute Feature98 real
@attribute Feature99 real
@attribute Feature100 real
@attribute Feature101 real
@attribute Feature102 real
@attribute Feature103 real
@attribute Feature104 real
@attribute Feature105 real
@attribute Feature106 real
@attribute Feature107 real
@attribute Feature108 real
@attribute Feature109 real
@attribute Feature110 real
@attribute Feature111 real
@attribute Feature112 real
@attribute Feature113 real
@attribute Feature114 real
@attribute Feature115 real
@attribute Feature116 real
@attribute Feature117 real
@attribute Feature118 real
@attribute Feature119 real
@attribute Feature120 real
@attribute Feature121 real
@attribute Feature122 real
@attribute Feature123 real
@attribute Feature124 real
@attribute Feature125 real
@attribute Feature126 real
@attribute Feature127 real
@attribute Feature128 real
@attribute Feature129 real
@attribute Feature130 real
@attribute Feature131 real
@attribute Feature132 real
@attribute Feature133 real
@attribute Feature134 real
@attribute Feature135 real
@attribute Feature136 real
@attribute Feature137 real
@attribute class {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27}
@data
0.054827,0.048650,0.049805,0.049696,0.047922,0.051595,0.051012,0.048192,0.049485,0.050640,0.050562,0.051535,0.050990,0.049762,0.046791,0.051804,0.052476,0.045743,0.047203,0.051310,0.053245,0.049174,0.052384,0.050799,0.045991,0.051229,0.049329,0.050232,0.053501,0.049472,0.050086,0.051403,0.051296,0.049660,0.047165,0.051416,0.050444,0.044361,0.048435,0.050378,0.054876,0.048253,0.048289,0.048397,0.049033,0.049284,0.049761,0.047999,0.053304,0.050493,0.050564,0.050604,0.052794,0.051708,0.045559,0.049813,0.049839,0.045913,0.050802,0.052716,2.977284,0.140127,0.019108,0.063694,0.063694,0.063694,0.076433,0.082803,0.044586,0.070064,0.070064,0.012739,0.031847,0.044586,0.044586,0.025478,0.025478,0.025478,0.050955,0.025478,0.019108,2.835208,157,0.719745,0.000000,0.593194,0.000000,1.000000,0.000000,0.141720,0.528697,0.987639,0.993548,3.920694,-0.047433,0.991918,0.068211,0.141935,0.241788,0.528948,0.987328,0.993548,3.920858,-0.047690,0.991605,0.068221,0.141935,0.322279,0.658507,0.019214,0.105399,0.081840,0.057942,0.033595,0.013737,0.003447,-0.002956,-0.014197,-0.021696,0.118520,0.095506,0.070648,0.045331,0.025023,0.012595,0.002123,-0.012134,-0.021486,0.003685,0.002706,0.002173,0.001330,0.000369,-0.000011,-0.000058,-0.000068,-0.000076 ,1
0.056632,0.052381,0.051451,0.050851,0.045515,0.052459,0.050994,0.048560,0.046653,0.050959,0.049963,0.051672,0.049707,0.047286,0.045806,0.054772,0.053257,0.042483,0.047344,0.051254,0.053683,0.051681,0.050935,0.049498,0.047756,0.051894,0.050034,0.050240,0.047867,0.050205,0.048594,0.050300,0.050976,0.047788,0.049269,0.051468,0.052092,0.045006,0.050720,0.049993,0.054919,0.049568,0.051089,0.050177,0.047711,0.050227,0.050556,0.049705,0.047081,0.052204,0.050708,0.049516,0.051112,0.047770,0.046882,0.053034,0.051585,0.044844,0.049648,0.051663,2.981294,0.135802,0.055556,0.080247,0.030864,0.037037,0.074074,0.006173,0.055556,0.043210,0.074074,0.030864,0.074074,0.043210,0.030864,0.074074,0.024691,0.024691,0.024691,0.018519,0.061728,2.832875,162,0.734568,0.000000,0.578662,0.000000,1.000000,0.000000,0.133488,0.565094,0.990818,0.993750,4.288593,-0.021136,0.994018,0.079318,0.262500,0.227643,0.565094,0.990818,0.993750,4.288593,-0.021136,0.994018,0.079318,0.262500,0.323898,0.612765,0.063338,0.096583,0.073035,0.048686,0.026957,0.010479,-0.001536,-0.009130,-0.012560,-0.013939,0.104486,0.082818,0.060445,0.039606,0.022839,0.009415,0.000470,-0.003690,-0.005195,0.009636,0.008268,0.007331,0.006865,0.006670,0.006520,0.006167,0.005481,0.004897 ,1
0.057308,0.052078,0.051431,0.051115,0.045476,0.052666,0.050885,0.048631,0.046537,0.050525,0.049839,0.051275,0.049863,0.047164,0.045850,0.055026,0.053281,0.042609,0.047006,0.051434,0.052128,0.051620,0.051138,0.049443,0.048230,0.051263,0.050109,0.050488,0.047763,0.050739,0.049498,0.050276,0.051072,0.047939,0.048801,0.051014,0.051722,0.045676,0.050816,0.050264,0.055020,0.048782,0.050748,0.050401,0.047752,0.049991,0.050988,0.049235,0.047386,0.051871,0.050130,0.049368,0.051098,0.048102,0.048414,0.053585,0.051845,0.044573,0.049316,0.051395,2.981619,0.156977,0.069767,0.075581,0.034884,0.040698,0.058140,0.000000,0.069767,0.034884,0.063953,0.029070,0.075581,0.040698,0.034884,0.075581,0.023256,0.029070,0.011628,0.011628,0.063953,2.773399,172,0.755814,0.000000,0.555857,0.000000,1.000000,0.000000,0.122820,0.596519,0.991481,0.994118,4.514205,-0.021381,0.994749,0.086600,0.247059,0.209373,0.596589,0.992182,0.994118,4.519802,-0.021658,0.994749,0.086016,0.247059,0.308197,0.623648,0.068155,0.087073,0.066799,0.045342,0.025641,0.010143,-0.002905,-0.012248,-0.017690,-0.019823,0.097717,0.080203,0.060641,0.041047,0.024239,0.008204,-0.004485,-0.013146,-0.018632,0.009898,0.007760,0.005973,0.005155,0.005161,0.005628,0.005633,0.004884,0.003873 ,1
0.057159,0.048905,0.051130,0.050220,0.049136,0.053086,0.051615,0.053632,0.049612,0.047490,0.046275,0.053757,0.048554,0.046611,0.050514,0.052362,0.051586,0.042920,0.045904,0.049533,0.053113,0.049044,0.053555,0.051347,0.043752,0.050481,0.051349,0.051754,0.050567,0.047917,0.049142,0.051144,0.049316,0.048656,0.050317,0.051162,0.051776,0.047265,0.049608,0.048734,0.054034,0.050060,0.050620,0.049740,0.044057,0.050865,0.050282,0.048127,0.047426,0.049950,0.050697,0.055203,0.051561,0.048121,0.050158,0.051768,0.052298,0.045477,0.049631,0.049926,2.978607,0.126126,0.018018,0.063063,0.045045,0.054054,0.108108,0.018018,0.036036,0.144144,0.054054,0.009009,0.045045,0.072072,0.045045,0.018018,0.027027,0.054054,0.018018,0.009009,0.036036,2.748191,111,0.351351,0.000000,0.648279,0.000000,1.000000,0.000000,0.325450,0.477744,0.988620,0.990826,3.998807,-0.150744,0.990754,0.104325,0.330275,0.558495,0.477744,0.988620,0.990826,3.998807,-0.150744,0.990754,0.104325,0.330275,0.599659,0.347085,0.053256,0.117460,0.098700,0.081758,0.063202,0.043882,0.026699,0.011465,-0.000506,-0.012983,0.137432,0.118151,0.098563,0.077320,0.055218,0.033907,0.013512,-0.003236,-0.017442,0.004292,0.002144,0.000579,-0.000314,-0.000446,-0.000430,-0.000450,-0.000541,-0.000407 ,2
0.054590,0.050758,0.052156,0.050018,0.048769,0.052065,0.051476,0.052959,0.050438,0.047260,0.046939,0.053284,0.047945,0.046659,0.050791,0.051615,0.051068,0.045903,0.046634,0.048673,0.052563,0.049502,0.052252,0.050950,0.044719,0.049954,0.051399,0.051580,0.050009,0.048213,0.048129,0.051678,0.050106,0.048978,0.048789,0.051322,0.051696,0.047843,0.050776,0.049541,0.053141,0.050350,0.049465,0.050107,0.044963,0.051384,0.051272,0.049617,0.048700,0.049581,0.049459,0.054144,0.051228,0.048016,0.052521,0.050762,0.051258,0.044958,0.049158,0.049916,2.982207,0.120968,0.016129,0.072581,0.048387,0.040323,0.112903,0.016129,0.040323,0.129032,0.056452,0.016129,0.040323,0.088710,0.040323,0.032258,0.016129,0.048387,0.008065,0.016129,0.040323,2.756443,124,0.379032,0.000000,0.663588,0.000000,1.000000,0.000000,0.310988,0.452513,0.969162,0.991803,3.912394,-0.102020,0.970958,0.089201,0.360656,0.533991,0.452920,0.968890,0.991803,3.909481,-0.100329,0.970984,0.088985,0.360656,0.553069,0.361844,0.085087,0.087173,0.068051,0.052135,0.034668,0.019667,0.008407,0.004699,-0.000303,-0.002937,0.116083,0.098604,0.082229,0.062456,0.044087,0.027289,0.014680,0.003611,-0.003969,0.008323,0.005236,0.002714,0.000871,0.000157,0.000494,0.000873,0.000383,-0.000445 ,2
0.054883,0.047834,0.051928,0.049306,0.050884,0.051347,0.052319,0.053586,0.050649,0.047514,0.047966,0.051350,0.049625,0.046887,0.049101,0.052313,0.050733,0.044748,0.047610,0.049419,0.054533,0.050436,0.051332,0.050983,0.043845,0.051835,0.051929,0.053840,0.049276,0.048621,0.047932,0.054480,0.049120,0.046681,0.048284,0.051117,0.050699,0.047095,0.048222,0.049740,0.053269,0.049690,0.049857,0.050732,0.044077,0.053833,0.051952,0.047499,0.047592,0.050133,0.050505,0.052512,0.051944,0.048647,0.051697,0.051190,0.050150,0.046119,0.048173,0.050430,2.981540,0.134146,0.024390,0.085366,0.085366,0.012195,0.134146,0.024390,0.085366,0.073171,0.036585,0.024390,0.060976,0.060976,0.036585,0.000000,0.036585,0.000000,0.036585,0.036585,0.012195,2.685978,82,0.463415,0.000000,0.690468,0.000000,1.000000,0.000000,0.269817,0.422785,0.958084,0.987500,3.616656,-0.058425,0.981287,0.109983,0.225000,0.460296,0.417405,0.971948,0.987500,3.614858,-0.076412,0.981046,0.107119,0.225000,0.503679,0.447143,0.049177,0.118116,0.087348,0.062495,0.041084,0.020543,0.001896,-0.010586,-0.019693,-0.027250,0.139488,0.110942,0.086189,0.062423,0.037644,0.013649,-0.005795,-0.020121,-0.030298,0.004047,0.001919,0.000670,0.000129,0.000002,0.000284,0.000735,0.000961,0.001105 ,2
0.054240,0.049637,0.050966,0.053188,0.044632,0.051865,0.052832,0.051037,0.048222,0.049254,0.048757,0.051860,0.049728,0.047104,0.050441,0.051894,0.050230,0.045259,0.048272,0.050584,0.053678,0.049347,0.052320,0.050012,0.047711,0.051987,0.050525,0.053862,0.050217,0.049461,0.048412,0.050510,0.048665,0.046389,0.048609,0.052069,0.051568,0.046183,0.048910,0.049564,0.052909,0.049787,0.050232,0.050703,0.043651,0.053309,0.052080,0.050664,0.049126,0.047876,0.048690,0.052227,0.050752,0.047065,0.052865,0.052456,0.051513,0.046829,0.048327,0.048940,2.983575,0.122449,0.013605,0.129252,0.068027,0.040816,0.095238,0.054422,0.061224,0.034014,0.040816,0.020408,0.034014,0.081633,0.040816,0.034014,0.013605,0.040816,0.020408,0.047619,0.006803,2.784293,147,0.312925,0.034014,0.756813,0.142857,0.666667,0.333333,0.360557,0.664464,0.989765,0.993103,4.298821,0.091210,0.996973,0.100203,0.482759,0.561662,0.475862,0.985105,0.993103,3.864034,0.008907,0.991948,0.065108,0.200000,0.605674,0.322806,0.071520,0.109665,0.091339,0.071090,0.051062,0.032813,0.015804,-0.000854,-0.015317,-0.027951,0.115011,0.099634,0.082592,0.065226,0.049039,0.033317,0.018197,0.004444,-0.008404,0.017224,0.014209,0.010617,0.007501,0.005289,0.003697,0.002294,0.001162,0.000381 ,2
0.057717,0.048456,0.049945,0.049533,0.051431,0.051311,0.050037,0.056133,0.049457,0.047512,0.046811,0.050818,0.048810,0.046335,0.048782,0.053249,0.051568,0.044483,0.047404,0.050207,0.053471,0.051789,0.049427,0.050778,0.042938,0.053057,0.051432,0.051621,0.048961,0.049193,0.049625,0.052490,0.049477,0.046655,0.049372,0.051095,0.051451,0.047056,0.051072,0.049041,0.054652,0.048554,0.049628,0.049722,0.043434,0.052144,0.050253,0.049367,0.050717,0.050374,0.050843,0.051137,0.054623,0.047263,0.048342,0.052084,0.051495,0.045265,0.049621,0.050482,2.980111,0.177215,0.025316,0.088608,0.012658,0.037975,0.126582,0.050633,0.063291,0.050633,0.050633,0.025316,0.050633,0.075949,0.037975,0.025316,0.025316,0.012658,0.012658,0.012658,0.037975,2.723813,79,0.405063,0.000000,0.675011,0.000000,1.000000,0.000000,0.299050,0.434040,0.983465,0.987013,3.458636,-0.598184,0.979528,0.097914,0.350649,0.510662,0.434381,0.984264,0.987013,3.450596,-0.599706,0.979544,0.097993,0.350649,0.525424,0.428526,0.046050,0.104388,0.080572,0.058776,0.037748,0.025257,0.016800,0.007269,0.002958,0.002254,0.118966,0.095699,0.073534,0.051904,0.036403,0.022913,0.009317,0.000632,-0.005684,0.003715,0.001849,0.000964,0.000511,0.000084,-0.000065,-0.000155,-0.000417,-0.000606 ,2
0.055548,0.049261,0.050471,0.048899,0.051143,0.051747,0.050687,0.055126,0.049894,0.047523,0.046456,0.051889,0.049131,0.045147,0.049585,0.054292,0.052132,0.044212,0.047970,0.048887,0.052999,0.051437,0.049599,0.050127,0.043330,0.052696,0.050681,0.051403,0.050074,0.048645,0.049599,0.053114,0.050150,0.046836,0.050840,0.051692,0.051519,0.046583,0.050277,0.048398,0.054543,0.048648,0.048929,0.050505,0.044194,0.053227,0.050702,0.047927,0.049284,0.049826,0.049990,0.050538,0.054670,0.048170,0.046757,0.051817,0.051871,0.046868,0.051532,0.050002,2.981042,0.192308,0.025641,0.064103,0.051282,0.025641,0.076923,0.038462,0.038462,0.038462,0.051282,0.038462,0.025641,0.089744,0.051282,0.051282,0.051282,0.012821,0.012821,0.025641,0.038462,2.782477,78,0.564103,0.000000,0.684906,0.000000,1.000000,0.000000,0.219551,0.430175,0.979608,0.986842,3.562036,-0.028343,0.980424,0.094705,0.276316,0.372872,0.430877,0.979642,0.986842,3.581523,-0.023982,0.981270,0.094377,0.276316,0.471646,0.500082,0.028272,0.112214,0.087725,0.062252,0.039560,0.023516,0.010803,-0.000374,-0.007120,-0.007666,0.120112,0.095098,0.069134,0.045365,0.027748,0.012824,0.000157,-0.007206,-0.007820,0.000470,0.000251,0.000117,0.000018,-0.000042,0.000025,0.000121,0.000107,0.000078 ,2
0.054121,0.050244,0.050033,0.049914,0.049926,0.052018,0.051169,0.052269,0.050188,0.047311,0.047901,0.052394,0.048966,0.046572,0.049476,0.053243,0.052061,0.044887,0.048299,0.049008,0.051941,0.050704,0.049493,0.049881,0.045804,0.053006,0.051894,0.047451,0.050187,0.048799,0.049507,0.050732,0.050539,0.048483,0.051592,0.051741,0.050894,0.047229,0.050402,0.049721,0.053161,0.049992,0.049164,0.050673,0.046719,0.053455,0.052164,0.048558,0.048991,0.049069,0.050304,0.051500,0.051606,0.048562,0.047479,0.052677,0.050544,0.046080,0.049179,0.050124,2.986132,0.114583,0.020833,0.104167,0.072917,0.052083,0.072917,0.031250,0.031250,0.062500,0.072917,0.041667,0.000000,0.062500,0.125000,0.052083,0.010417,0.020833,0.000000,0.010417,0.041667,2.708767,96,0.583333,0.000000,0.679193,0.000000,1.000000,0.000000,0.209634,0.462366,0.984166,0.989362,3.811962,-0.226268,0.985156,0.098059,0.340426,0.357083,0.462366,0.984166,0.989362,3.811962,-0.226268,0.985156,0.098059,0.340426,0.412809,0.518986,0.068205,0.056420,0.046118,0.035977,0.027602,0.020474,0.016115,0.012170,0.010674,0.010582,0.073820,0.064272,0.054308,0.045010,0.037976,0.032530,0.028214,0.025698,0.025400,0.003024,0.001832,0.001323,0.001826,0.002053,0.002350,0.002238,0.001680,0.001109 ,2
0.050113,0.059543,0.048722,0.045419,0.044957,0.055522,0.055332,0.042925,0.050025,0.046698,0.050723,0.055977,0.048597,0.051020,0.045722,0.051654,0.054654,0.041576,0.052054,0.048767,0.052234,0.059307,0.048728,0.047408,0.047302,0.053686,0.052756,0.043500,0.051217,0.050099,0.051155,0.053282,0.051533,0.046735,0.045442,0.051721,0.051854,0.043189,0.050235,0.048619,0.048322,0.059396,0.053280,0.046789,0.045198,0.058487,0.049381,0.043146,0.047807,0.050897,0.048876,0.055960,0.051830,0.048348,0.043458,0.049828,0.053173,0.048547,0.047348,0.049929,2.961034,0.037037,0.018519,0.000000,0.129630,0.055556,0.000000,0.037037,0.037037,0.055556,0.129630,0.018519,0.055556,0.037037,0.074074,0.203704,0.018519,0.055556,0.000000,0.018519,0.018519,2.546516,54,0.537037,0.000000,0.690401,0.000000,1.000000,0.000000,0.231553,0.420060,0.955117,0.980769,3.131713,-0.306896,0.965889,0.101433,0.211538,0.390369,0.418552,0.958559,0.980769,3.131713,-0.304322,0.965766,0.101056,0.192308,0.454149,0.494800,0.051051,0.122928,0.090615,0.050782,0.012449,-0.029276,-0.060264,-0.087254,-0.094568,-0.091005,0.129172,0.098655,0.062893,0.025827,-0.011516,-0.040241,-0.065582,-0.076857,-0.080423,0.007439,0.006350,0.004607,0.003049,0.001441,0.000520,-0.000312,-0.000748,-0.001124 ,3
0.050994,0.055549,0.050149,0.048469,0.044616,0.054926,0.052497,0.046167,0.051268,0.047778,0.047955,0.053891,0.048981,0.049249,0.049485,0.051338,0.051997,0.046435,0.050867,0.047388,0.051291,0.051305,0.050203,0.050824,0.047871,0.052487,0.053662,0.049205,0.049297,0.049063,0.049131,0.052951,0.049258,0.046562,0.050656,0.052145,0.051103,0.046040,0.047417,0.049530,0.050513,0.054527,0.051992,0.049089,0.044762,0.053345,0.052051,0.046404,0.050307,0.047923,0.048489,0.053494,0.050181,0.047806,0.048059,0.051840,0.051427,0.048205,0.049765,0.049820,2.986166,0.080808,0.020202,0.040404,0.101010,0.020202,0.040404,0.020202,0.040404,0.040404,0.060606,0.010101,0.080808,0.050505,0.111111,0.151515,0.020202,0.030303,0.030303,0.030303,0.020202,2.765908,99,0.545455,0.000000,0.689009,0.000000,1.000000,0.000000,0.227312,0.450387,0.988078,0.989691,3.993840,-0.245136,0.990939,0.109299,0.226804,0.387884,0.450387,0.988078,0.989691,3.993840,-0.245136,0.990939,0.109299,0.226804,0.432227,0.483662,0.084111,0.096995,0.080597,0.060715,0.041504,0.025281,0.012956,0.003752,-0.002681,-0.009177,0.106244,0.090160,0.071349,0.052984,0.036237,0.022446,0.011049,0.001299,-0.007187,0.008803,0.007474,0.005857,0.004397,0.002930,0.001716,0.000457,-0.000919,-0.001588 ,3
0.050432,0.059161,0.050477,0.045546,0.044648,0.054609,0.051718,0.044189,0.053114,0.046239,0.049838,0.057385,0.049316,0.049733,0.047339,0.051737,0.052987,0.045025,0.049898,0.046608,0.050452,0.053165,0.049990,0.049387,0.048504,0.054669,0.050441,0.044281,0.047929,0.051976,0.051948,0.052423,0.052430,0.047409,0.046855,0.051417,0.052330,0.045807,0.048254,0.050331,0.052248,0.058195,0.052861,0.049838,0.043537,0.055671,0.054740,0.047354,0.051825,0.044549,0.047188,0.058870,0.050959,0.043294,0.049938,0.052409,0.051220,0.043898,0.045636,0.045769,2.975708,0.060241,0.000000,0.036145,0.120482,0.036145,0.012048,0.024096,0.012048,0.084337,0.060241,0.012048,0.048193,0.048193,0.144578,0.204819,0.000000,0.036145,0.012048,0.036145,0.012048,2.534683,83,0.554217,0.000000,0.687257,0.000000,1.000000,0.000000,0.223457,0.416358,0.961453,0.987654,3.449823,-0.124417,0.959229,0.071961,0.209877,0.380083,0.417284,0.963018,0.987654,3.444113,-0.115708,0.960799,0.071594,0.209877,0.468306,0.506017,0.025677,0.121690,0.096079,0.067708,0.040357,0.018585,-0.002065,-0.022034,-0.038164,-0.049428,0.120290,0.094293,0.066436,0.038801,0.017900,-0.001390,-0.021988,-0.039296,-0.052465,0.001444,0.000907,0.000652,0.000630,0.000381,0.000187,0.000165,0.000178,0.000093 ,3
0.050165,0.061715,0.048966,0.046330,0.044385,0.056800,0.054981,0.043387,0.050218,0.047270,0.050453,0.058925,0.049422,0.049688,0.044821,0.050455,0.053374,0.041183,0.049354,0.048110,0.050383,0.055728,0.049513,0.049072,0.047685,0.052683,0.054213,0.044485,0.050228,0.050006,0.052025,0.053573,0.053832,0.045059,0.047366,0.052317,0.052778,0.041904,0.048779,0.048371,0.050057,0.063291,0.052100,0.046001,0.045940,0.059647,0.049830,0.042939,0.047085,0.048541,0.045191,0.060724,0.049878,0.046459,0.044166,0.050174,0.051495,0.049648,0.046588,0.050246,2.966193,0.031746,0.015873,0.000000,0.111111,0.047619,0.000000,0.047619,0.015873,0.079365,0.079365,0.015873,0.063492,0.015873,0.095238,0.238095,0.031746,0.047619,0.015873,0.031746,0.015873,2.545061,63,0.603175,0.000000,0.671703,0.000000,1.000000,0.000000,0.198908,0.463934,0.974087,0.983607,3.585322,-0.553308,0.974087,0.112044,0.262295,0.335355,0.463934,0.974087,0.983607,3.585322,-0.553308,0.974087,0.112044,0.262295,0.454444,0.482747,0.062809,0.116717,0.084346,0.049552,0.010657,-0.023759,-0.045808,-0.057395,-0.066153,-0.074498,0.125101,0.095775,0.063129,0.027425,-0.004750,-0.028072,-0.045487,-0.061793,-0.076349,0.014154,0.011444,0.008231,0.004730,0.001551,-0.000490,-0.001645,-0.002011,-0.002187 ,3
0.052420,0.056543,0.048914,0.048991,0.046020,0.054084,0.053550,0.049038,0.049099,0.048033,0.048852,0.055320,0.051547,0.044337,0.051050,0.051031,0.051231,0.045544,0.046305,0.048091,0.053885,0.051678,0.049957,0.049998,0.045299,0.051296,0.050121,0.051544,0.048336,0.052493,0.049979,0.050820,0.050646,0.046703,0.048148,0.051937,0.051422,0.046333,0.047241,0.052167,0.050986,0.053480,0.050924,0.049524,0.044556,0.052229,0.051077,0.047292,0.050461,0.048703,0.048641,0.052908,0.049171,0.048458,0.050143,0.052651,0.053011,0.045550,0.051365,0.048870,2.983053,0.076923,0.000000,0.019231,0.038462,0.019231,0.096154,0.000000,0.038462,0.076923,0.057692,0.038462,0.057692,0.115385,0.057692,0.153846,0.000000,0.038462,0.038462,0.038462,0.038462,2.679797,52,0.634615,0.000000,0.656454,0.000000,1.000000,0.000000,0.185026,0.454694,0.955117,0.980000,3.209068,-0.460432,0.955117,0.093333,0.200000,0.309371,0.451429,0.956600,0.620000,3.221630,-0.434471,0.954792,0.092632,0.180000,0.387786,0.502796,0.109418,0.096279,0.062984,0.030624,0.002620,-0.014503,-0.027910,-0.040353,-0.036783,-0.028243,0.091891,0.061987,0.034986,0.012970,-0.001539,-0.013883,-0.028094,-0.029127,-0.022604,0.019137,0.016340,0.012533,0.009306,0.006810,0.005932,0.005843,0.006175,0.005646 ,3
0.051774,0.057728,0.049980,0.049768,0.045036,0.051562,0.051772,0.047693,0.048233,0.049675,0.050176,0.054795,0.050483,0.046144,0.050730,0.051520,0.051812,0.043693,0.047161,0.050265,0.052611,0.052565,0.049726,0.049203,0.044809,0.054792,0.052096,0.052024,0.051786,0.047999,0.048066,0.053559,0.051596,0.045374,0.047456,0.052423,0.052361,0.045607,0.047717,0.048231,0.052842,0.051160,0.052027,0.048866,0.046143,0.051948,0.052302,0.048862,0.048346,0.050553,0.048104,0.051784,0.050098,0.047080,0.045829,0.053825,0.052908,0.046610,0.049561,0.051151,2.983832,0.069767,0.000000,0.046512,0.093023,0.000000,0.093023,0.023256,0.116279,0.023256,0.069767,0.023256,0.046512,0.023256,0.069767,0.093023,0.023256,0.093023,0.046512,0.023256,0.023256,2.731565,43,0.697674,0.000000,0.612822,0.000000,1.000000,0.000000,0.154069,0.556098,0.986842,0.975610,3.807118,-1.825035,0.969298,0.229372,0.512195,0.253429,0.550000,0.991131,0.975610,3.785012,-1.833074,0.966741,0.221545,0.487805,0.371895,0.539433,0.088672,0.089971,0.057550,0.026491,-0.002729,-0.025088,-0.043769,-0.060309,-0.054751,-0.040859,0.078885,0.049176,0.020422,-0.004809,-0.022153,-0.035720,-0.053392,-0.051814,-0.040882,0.005623,0.003954,0.002885,0.001386,0.000239,0.000148,0.000553,0.000188,-0.000677 ,3
0.049661,0.051570,0.049048,0.050608,0.045653,0.053329,0.055119,0.047173,0.049429,0.050850,0.052828,0.055792,0.051019,0.046212,0.046846,0.049258,0.051331,0.049686,0.045864,0.048725,0.053508,0.053313,0.051844,0.046122,0.047200,0.051751,0.049513,0.054107,0.053637,0.048796,0.049036,0.053757,0.049365,0.045970,0.047701,0.052103,0.049461,0.047393,0.047044,0.048379,0.048498,0.057627,0.053343,0.049059,0.050241,0.051900,0.049791,0.045336,0.051256,0.048011,0.048893,0.056427,0.048957,0.047299,0.046564,0.051135,0.050013,0.048390,0.049594,0.047666,2.972098,0.035714,0.035714,0.053571,0.053571,0.000000,0.089286,0.053571,0.071429,0.142857,0.053571,0.017857,0.035714,0.071429,0.053571,0.125000,0.000000,0.017857,0.000000,0.053571,0.035714,2.691162,56,0.642857,0.000000,0.651757,0.000000,1.000000,0.000000,0.178641,0.505940,0.982044,0.981481,3.945344,-0.827251,0.979282,0.179858,0.425926,0.299106,0.503145,0.984722,0.981481,3.915341,-0.828619,0.979167,0.176426,0.407407,0.390497,0.592348,0.017155,0.115198,0.084859,0.051233,0.015790,-0.009260,-0.031030,-0.045998,-0.056317,-0.048917,0.127105,0.095803,0.060920,0.023323,-0.004685,-0.030028,-0.049192,-0.060296,-0.053974,0.001071,0.000527,0.000145,0.000051,-0.000029,-0.000076,-0.000079,-0.000088,-0.000083 ,3
